 Structure from AMSCIFDB, AMS_ID: 1523590       Feff8L (EXAFS)       0.1
 Mineral Name: <missing>
 Journal:   Zeitschrift f\"ur Elektrochemie und angewandte physikalische Chemie
 Authors: Esch, U., Schneider, A.
 Title1:   Das System Nickel-Platin
 Formula:    Ni0.5Pt0.5
 SpaceGroup: Fm-3m
 # sites:    1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.402 Rnm= 1.437 L3 shell
 Pot 1 Z=28 Rmt= 1.410 Rnm= 1.447
 Pot 2 Z=78 Rmt= 1.420 Rnm= 1.459
 Gam_ch=5.171E+00 H-L exch
 Mu=-4.554E+00 kf=2.071E+00 Vint=-2.089E+01 Rs_int= 1.751
 PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   10      icalc       2
 -----------------------------------------------------------------------
   3  14.000   4.9480    2.7455   -4.55377 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  1.600  1.1156E+01  5.0528E-02 -2.2172E+01  1.067E+00  6.9671E+00  2.6109E+00
  1.700  1.1129E+01  4.8804E-02 -2.2545E+01  1.070E+00  6.9886E+00  2.6748E+00
  1.800  1.1098E+01  4.6860E-02 -2.2885E+01  1.074E+00  7.0015E+00  2.7419E+00
  1.900  1.1065E+01  4.4783E-02 -2.3190E+01  1.076E+00  7.0081E+00  2.8122E+00
  2.000  1.1030E+01  4.2645E-02 -2.3461E+01  1.079E+00  7.0115E+00  2.8857E+00
  2.200  1.0949E+01  3.8293E-02 -2.3887E+01  1.084E+00  7.0279E+00  3.0430E+00
  2.400  1.0841E+01  2.9820E-02 -2.4153E+01  1.087E+00  7.1071E+00  3.2230E+00
  2.600  1.0738E+01  3.0101E-02 -2.4606E+01  1.185E+00  5.3377E+00  3.4079E+00
  2.800  1.0727E+01  3.0456E-02 -2.5259E+01  1.226E+00  4.6905E+00  3.5445E+00
  3.000  1.0721E+01  2.8224E-02 -2.5923E+01  1.243E+00  4.4062E+00  3.6792E+00
  3.200  1.0697E+01  2.3196E-02 -2.6578E+01  1.251E+00  4.2814E+00  3.8238E+00
  3.400  1.0668E+01  1.6730E-02 -2.7356E+01  1.248E+00  4.2467E+00  3.9740E+00
  3.600  1.0631E+01  1.2784E-02 -2.8504E+01  1.241E+00  4.2686E+00  4.1294E+00
  3.800  1.0590E+01  1.8055E-02 -2.9672E+01  1.230E+00  4.3296E+00  4.2895E+00
  4.000  1.0542E+01  2.8812E-02 -3.0348E+01  1.218E+00  4.4193E+00  4.4536E+00
  4.200  1.0488E+01  4.0907E-02 -3.0815E+01  1.205E+00  4.5315E+00  4.6215E+00
  4.400  1.0429E+01  5.2590E-02 -3.1176E+01  1.192E+00  4.6616E+00  4.7926E+00
  4.600  1.0365E+01  6.3143E-02 -3.1477E+01  1.178E+00  4.8068E+00  4.9666E+00
  4.800  1.0296E+01  7.2096E-02 -3.1750E+01  1.164E+00  4.9646E+00  5.1431E+00
  5.000  1.0224E+01  7.9560E-02 -3.1993E+01  1.151E+00  5.1335E+00  5.3220E+00
  5.200  1.0149E+01  8.5595E-02 -3.2216E+01  1.138E+00  5.3120E+00  5.5028E+00
  5.400  1.0072E+01  8.9629E-02 -3.2422E+01  1.126E+00  5.4993E+00  5.6854E+00
  5.600  9.9942E+00  9.2363E-02 -3.2614E+01  1.114E+00  5.6943E+00  5.8695E+00
  5.800  9.9156E+00  9.3712E-02 -3.2797E+01  1.102E+00  5.8965E+00  6.0551E+00
  6.000  9.8365E+00  9.3182E-02 -3.2964E+01  1.091E+00  6.1052E+00  6.2419E+00
  6.500  9.6389E+00  8.7185E-02 -3.3357E+01  1.064E+00  6.6526E+00  6.7135E+00
  7.000  9.4404E+00  7.6579E-02 -3.3716E+01  1.038E+00  7.2322E+00  7.1903E+00
  7.500  9.2394E+00  6.4523E-02 -3.4053E+01  1.016E+00  7.8397E+00  7.6712E+00
  8.000  9.0365E+00  5.2407E-02 -3.4375E+01  9.962E-01  8.4721E+00  8.1552E+00
  8.500  8.8360E+00  4.1126E-02 -3.4686E+01  9.810E-01  9.1270E+00  8.6416E+00
  9.000  8.6398E+00  3.1368E-02 -3.4995E+01  9.687E-01  9.8024E+00  9.1301E+00
  9.500  8.4485E+00  2.3705E-02 -3.5308E+01  9.589E-01  1.0497E+01  9.6201E+00
 10.000  8.2622E+00  1.7994E-02 -3.5631E+01  9.510E-01  1.1209E+01  1.0111E+01
 11.000  7.9042E+00  1.0338E-02 -3.6317E+01  9.399E-01  1.2682E+01  1.1097E+01
 12.000  7.5674E+00  6.0599E-03 -3.7028E+01  9.333E-01  1.4215E+01  1.2086E+01
 13.000  7.2503E+00  3.9495E-03 -3.7734E+01  9.291E-01  1.5801E+01  1.3077E+01
 14.000  6.9516E+00  2.8063E-03 -3.8458E+01  9.269E-01  1.7436E+01  1.4070E+01
 15.000  6.6704E+00  2.1131E-03 -3.9125E+01  9.258E-01  1.9116E+01  1.5063E+01
 16.000  6.4055E+00  1.7096E-03 -3.9763E+01  9.251E-01  2.0838E+01  1.6058E+01
 17.000  6.1551E+00  1.3653E-03 -4.0362E+01  9.237E-01  2.2599E+01  1.7054E+01
 18.000  5.9173E+00  1.0963E-03 -4.0873E+01  9.222E-01  2.4396E+01  1.8050E+01
 19.000  5.6894E+00  9.0819E-04 -4.1372E+01  9.214E-01  2.6228E+01  1.9047E+01
 20.000  5.4723E+00  7.4042E-04 -4.1863E+01  9.213E-01  2.8091E+01  2.0044E+01
